40 (0.991864831039) 
36 (0.969649561952) 
64 (0.823216520651) 
58 (0.999687108886) 
44 (0.817271589487) 
48 (0.942740926158) 
34 (0.951188986233) 
29 (0.995306633292) 
3 (0.88829787234) 
56 (0.945244055069) 
5 (0.929599499374) 
62 (0.957446808511) 
7 (0.962453066333) 
52 (0.996558197747) 
60 (0.985294117647) 
25 (0.894868585732) 
66 (0.945244055069) 
42 (0.849186483104) 
9 (0.899249061327) 
58 56 34 62 5 52 (0.829474342929) 
58 29 52 60 3 66 (0.842928660826) 
58 29 52 60 3 7 (0.851689612015) 
58 34 60 62 5 7 (0.822277847309) 
48 56 29 40 60 7 (0.838548185232) 
56 34 60 62 7 52 (0.828535669587) 
58 48 40 62 5 66 (0.80225281602) 
58 48 56 40 60 5 (0.805068836045) 
42 29 40 52 60 66 (0.80788485607) 
25 58 48 29 60 66 (0.817271589487) 
58 48 56 29 40 5 (0.811013767209) 
66 29 34 60 7 52 (0.865456821026) 
36 40 52 60 62 9 (0.811639549437) 
29 40 36 60 66 52 (0.901439299124) 
25 58 36 52 60 7 (0.825406758448) 
48 29 36 60 9 52 (0.823529411765) 
25 58 29 40 52 5 (0.817584480601) 
58 40 52 60 5 9 (0.81914893617) 
58 48 29 40 60 62 (0.883291614518) 
29 40 34 60 62 7 (0.858886107635) 
58 56 40 52 60 9 (0.840112640801) 
48 40 34 60 62 52 (0.840112640801) 
58 36 40 34 62 66 (0.831351689612) 
58 40 52 60 3 5 (0.806007509387) 
25 58 48 29 60 62 (0.812891113892) 
40 52 60 62 5 66 (0.845118898623) 
48 36 40 34 60 52 (0.868272841051) 
58 48 52 62 5 66 (0.802878598248) 
56 40 34 60 62 7 (0.82634543179) 
56 36 40 34 66 52 (0.815707133917) 
58 56 40 34 62 5 (0.827596996245) 
25 29 40 60 62 66 (0.806320400501) 
56 29 40 52 7 9 (0.821026282854) 
25 29 40 36 7 52 (0.824468085106) 
66 58 36 34 7 52 (0.835419274093) 
58 29 40 52 7 9 (0.852315394243) 
66 58 29 36 5 7 (0.82071339174) 
25 29 36 60 7 52 (0.823842302879) 
58 48 29 34 62 7 (0.81914893617) 
58 48 36 40 34 7 (0.843867334168) 
25 58 48 36 60 66 (0.813829787234) 
29 40 36 62 5 66 (0.816958698373) 
25 58 48 29 40 60 (0.842615769712) 
58 48 56 40 52 62 (0.851376720901) 
48 56 29 36 66 52 (0.83197747184) 
48 56 29 34 7 52 (0.81351689612) 
58 40 52 62 5 7 (0.852002503129) 
58 48 40 34 7 52 (0.849186483104) 
58 48 29 40 62 7 (0.855757196496) 
58 36 40 52 60 3 (0.837922403004) 
48 29 40 60 62 5 (0.823529411765) 
66 58 56 29 40 7 (0.851376720901) 
58 48 40 52 60 5 (0.853879849812) 
58 29 40 34 62 66 (0.860450563204) 
25 58 48 56 52 60 (0.801939924906) 
58 48 56 36 52 29 (0.873279098874) 
58 48 36 40 29 5 (0.855131414268) 
58 40 34 60 66 52 (0.893304130163) 
66 40 52 60 3 7 (0.812578222778) 
58 56 29 40 34 7 (0.864831038798) 
36 40 34 60 5 66 (0.825406758448) 
36 34 62 66 52 29 (0.831038798498) 
58 48 56 40 52 34 (0.83604505632) 
29 40 36 62 7 52 (0.879224030038) 
56 29 40 34 36 52 (0.862015018773) 
66 48 56 29 52 7 (0.811013767209) 
66 58 48 36 40 7 (0.846996245307) 
48 56 36 34 52 29 (0.834167709637) 
58 36 40 52 62 5 (0.856695869837) 
58 40 34 60 3 66 (0.801939924906) 
58 56 40 52 5 66 (0.825719649562) 
58 29 40 34 5 52 (0.893617021277) 
48 29 34 62 66 52 (0.81508135169) 
48 29 36 62 7 52 (0.84887359199) 
29 52 60 62 7 9 (0.809136420526) 
58 40 34 62 5 7 (0.832603254068) 
25 58 56 29 34 52 (0.800688360451) 
48 36 34 60 7 29 (0.842928660826) 
58 48 52 60 66 9 (0.800375469337) 
36 40 34 62 5 29 (0.834167709637) 
58 36 34 60 3 29 (0.806946182728) 
48 36 40 34 62 52 (0.839486858573) 
58 48 56 29 34 62 (0.814768460576) 
66 48 40 52 62 7 (0.814455569462) 
58 48 36 40 29 3 (0.819774718398) 
58 48 36 52 60 7 (0.885481852315) 
25 58 29 34 5 52 (0.800062578223) 
48 36 40 34 62 66 (0.807259073842) 
58 56 36 29 5 66 (0.801627033792) 
48 56 36 40 34 62 (0.804130162703) 
58 48 56 29 34 66 (0.806320400501) 
58 29 40 52 62 66 (0.894242803504) 
58 56 36 52 5 7 (0.815394242804) 
58 48 36 29 62 7 (0.852315394243) 
58 56 29 60 66 9 (0.809762202753) 
58 56 29 36 62 5 (0.81914893617) 
58 48 56 36 34 29 (0.835419274093) 
58 48 56 36 40 34 (0.829474342929) 
29 40 52 62 66 9 (0.805068836045) 
29 34 60 5 66 52 (0.857321652065) 
58 56 40 62 5 66 (0.806007509387) 
58 36 52 60 66 9 (0.816332916145) 
58 48 56 40 34 66 (0.801001251564) 
58 48 34 5 66 52 (0.811952440551) 
36 34 62 5 7 29 (0.805068836045) 
66 58 40 34 5 7 (0.822590738423) 
36 40 34 66 52 29 (0.862015018773) 
48 36 40 60 62 5 (0.816958698373) 
48 36 34 62 52 29 (0.841989987484) 
58 48 34 62 5 52 (0.809136420526) 
56 36 40 34 62 52 (0.83760951189) 
58 56 29 52 3 36 (0.815707133917) 
48 40 34 62 66 52 (0.812578222778) 
58 56 29 40 36 62 (0.875156445557) 
58 56 29 40 36 9 (0.821026282854) 
58 36 52 5 9 29 (0.805068836045) 
29 40 36 62 5 52 (0.85450563204) 
58 36 52 60 5 29 (0.879224030038) 
58 48 36 34 7 29 (0.850438047559) 
58 56 29 7 5 66 (0.804130162703) 
58 48 29 40 34 5 (0.839173967459) 
58 48 36 34 60 7 (0.84324155194) 
25 66 58 29 40 7 (0.804443053817) 
36 40 34 62 52 29 (0.873279098874) 
58 48 40 34 60 7 (0.844493116395) 
58 48 36 52 3 7 (0.801939924906) 
66 29 40 34 36 7 (0.831351689612) 
58 29 40 60 7 9 (0.84324155194) 
58 48 56 36 40 52 (0.870150187735) 
56 34 62 5 7 52 (0.801314142678) 
66 29 52 62 5 7 (0.814455569462) 
56 29 36 5 7 52 (0.814768460576) 
48 56 36 29 62 66 (0.805068836045) 
58 48 40 52 62 66 (0.850438047559) 
58 36 40 34 5 66 (0.825093867334) 
66 58 56 52 60 7 (0.858260325407) 
56 29 60 62 5 66 (0.808510638298) 
58 48 56 29 40 60 (0.867647058824) 
58 48 40 34 60 66 (0.849812265332) 
66 58 40 52 5 7 (0.841989987484) 
58 48 36 52 62 29 (0.883917396746) 
29 40 36 5 66 52 (0.844806007509) 
56 36 40 34 5 52 (0.818210262829) 
48 29 40 52 60 66 (0.885481852315) 
58 36 52 5 7 29 (0.859511889862) 
25 58 40 34 60 52 (0.830100125156) 
58 56 29 40 62 7 (0.876095118899) 
48 56 36 40 52 66 (0.827284105131) 
58 29 52 5 7 9 (0.801939924906) 
25 29 34 60 62 52 (0.800688360451) 
56 40 34 62 5 52 (0.826032540676) 
25 58 36 52 7 29 (0.832290362954) 
58 56 29 36 62 7 (0.850125156446) 
56 36 40 34 60 29 (0.849812265332) 
58 56 29 40 62 5 (0.845744680851) 
25 40 52 60 62 7 (0.803817271589) 
58 48 36 40 34 60 (0.870775969962) 
56 29 40 34 62 52 (0.866708385482) 
58 40 60 62 5 66 (0.848560700876) 
58 36 40 34 3 52 (0.808197747184) 
58 36 34 60 7 29 (0.87140175219) 
48 36 40 52 60 29 (0.910826032541) 
29 40 34 3 7 52 (0.814142678348) 
25 58 40 34 7 52 (0.804443053817) 
58 48 56 29 62 7 (0.823216520651) 
25 58 56 40 52 62 (0.810700876095) 
58 29 40 60 62 66 (0.897684605757) 
25 48 29 40 36 7 (0.807571964956) 
58 48 36 40 34 66 (0.84167709637) 
36 40 34 5 66 29 (0.824155193992) 
56 29 36 60 9 52 (0.81508135169) 
66 48 29 52 60 7 (0.858260325407) 
58 48 29 52 3 7 (0.810075093867) 
58 56 36 34 60 7 (0.828222778473) 
29 34 62 5 7 52 (0.832603254068) 
58 48 34 60 5 66 (0.814768460576) 
29 40 52 60 3 5 (0.806007509387) 
29 40 36 60 62 9 (0.812265331665) 
56 29 40 34 60 7 (0.851376720901) 
58 56 29 40 60 3 (0.827909887359) 
48 56 29 40 52 5 (0.809762202753) 
58 48 56 40 62 7 (0.821026282854) 
56 36 40 29 60 52 (0.887046307885) 
29 40 36 60 9 52 (0.845431789737) 
66 48 56 36 60 7 (0.805694618273) 
58 56 34 60 62 7 (0.830100125156) 
25 58 36 40 52 7 (0.826032540676) 
58 56 40 52 60 7 (0.88986232791) 
58 48 29 40 5 66 (0.83197747184) 
29 40 36 60 66 9 (0.811326658323) 
66 29 36 60 7 52 (0.874217772215) 
66 34 60 62 7 52 (0.828535669587) 
48 29 40 36 60 7 (0.879224030038) 
58 3 52 60 62 66 (0.80788485607) 
58 29 40 62 66 9 (0.807571964956) 
58 3 29 60 62 7 (0.818836045056) 
48 56 40 52 60 66 (0.835419274093) 
58 48 36 34 7 52 (0.848247809762) 
58 56 29 60 62 5 (0.835732165207) 
48 29 36 62 66 52 (0.844493116395) 
48 56 29 36 60 52 (0.86576971214) 
56 34 60 62 5 52 (0.815707133917) 
66 48 29 34 60 7 (0.821964956195) 
58 48 56 36 40 66 (0.828535669587) 
29 40 60 62 7 9 (0.80788485607) 
48 56 36 52 62 66 (0.806007509387) 
29 36 60 62 5 7 (0.814455569462) 
66 48 36 34 7 52 (0.811639549437) 
58 40 34 60 5 52 (0.881101376721) 
66 58 48 52 60 7 (0.859198998748) 
48 56 36 40 60 62 (0.836670838548) 
58 56 34 60 5 7 (0.81351689612) 
48 56 36 40 62 66 (0.803191489362) 
48 29 40 34 7 52 (0.84887359199) 
58 56 29 60 5 66 (0.83197747184) 
56 40 34 60 5 66 (0.80788485607) 
58 56 40 34 60 7 (0.851689612015) 
48 56 36 40 60 66 (0.828848560701) 
48 36 52 60 5 66 (0.828222778473) 
36 34 60 62 66 52 (0.832290362954) 
58 29 40 34 60 52 (0.925844806008) 
25 48 29 40 52 62 (0.810387984981) 
66 36 34 60 7 29 (0.837922403004) 
56 40 34 60 62 5 (0.813829787234) 
56 29 34 62 36 7 (0.812891113892) 
66 58 40 62 5 7 (0.814455569462) 
25 58 29 52 60 62 (0.841364205257) 
58 36 29 60 62 66 (0.872027534418) 
58 36 34 60 66 52 (0.869524405507) 
48 29 34 60 62 7 (0.811639549437) 
25 58 29 7 60 66 (0.811952440551) 
29 40 34 66 9 52 (0.807571964956) 
66 36 40 52 62 7 (0.83041301627) 
25 58 48 40 52 60 (0.84324155194) 
58 48 29 34 60 5 (0.837296620776) 
58 48 52 60 62 5 (0.825719649562) 
66 29 36 60 5 7 (0.821026282854) 
58 56 36 34 60 66 (0.823529411765) 
25 56 29 40 36 60 (0.803191489362) 
48 56 36 40 29 66 (0.82634543179) 
66 29 40 36 60 7 (0.870150187735) 
56 29 36 60 66 52 (0.85607008761) 
58 29 40 60 62 7 (0.899249061327) 
66 48 29 60 5 7 (0.805068836045) 
25 58 48 36 60 7 (0.811639549437) 
58 48 29 40 60 5 (0.855757196496) 
40 34 60 5 9 52 (0.801314142678) 
36 34 60 62 7 29 (0.832290362954) 
66 48 36 40 29 7 (0.846057571965) 
58 56 36 60 62 5 (0.806946182728) 
58 34 60 62 5 52 (0.852628285357) 
58 56 52 60 5 7 (0.831664580726) 
29 40 34 62 5 7 (0.83197747184) 
58 48 56 34 60 66 (0.807571964956) 
58 36 40 52 66 9 (0.809762202753) 
66 58 48 36 62 7 (0.814455569462) 
36 40 34 60 3 29 (0.800062578223) 
58 42 29 40 52 62 (0.804130162703) 
56 52 60 62 5 7 (0.806946182728) 
40 52 60 62 66 9 (0.806320400501) 
56 40 52 60 7 9 (0.80944931164) 
58 42 29 40 52 66 (0.807571964956) 
48 29 52 60 62 7 (0.849499374218) 
58 29 40 34 3 66 (0.801939924906) 
29 34 60 62 5 66 (0.826971214018) 
3 29 60 62 7 52 (0.816020025031) 
58 48 29 40 52 34 (0.882352941176) 
48 36 40 34 5 52 (0.829787234043) 
48 36 34 60 66 52 (0.845744680851) 
58 48 34 60 62 7 (0.812265331665) 
58 34 60 5 66 52 (0.858260325407) 
58 52 60 62 5 66 (0.849186483104) 
48 36 52 60 62 7 (0.843554443054) 
25 58 48 36 34 60 (0.801939924906) 
58 56 29 52 9 34 (0.822590738423) 
58 48 36 34 66 52 (0.845431789737) 
66 58 36 60 5 7 (0.821339173967) 
58 36 40 52 60 7 (0.906445556946) 
48 29 36 60 5 52 (0.850750938673) 
56 29 34 60 36 52 (0.855131414268) 
48 36 34 62 5 29 (0.802565707134) 
29 36 60 62 7 52 (0.870150187735) 
58 36 40 29 60 3 (0.840738423029) 
36 40 34 60 7 29 (0.864831038798) 
48 40 52 60 5 66 (0.830100125156) 
58 40 34 60 3 7 (0.806007509387) 
58 48 36 52 62 5 (0.825719649562) 
25 58 48 36 40 52 (0.842615769712) 
66 40 52 60 62 7 (0.860763454318) 
58 56 36 52 60 62 (0.868272841051) 
58 56 29 36 60 7 (0.866395494368) 
56 29 34 60 62 36 (0.827909887359) 
58 48 36 40 60 5 (0.849186483104) 
25 48 29 40 60 66 (0.810075093867) 
66 58 56 40 60 7 (0.852628285357) 
25 58 48 36 29 62 (0.812265331665) 
58 40 34 60 62 66 (0.86170212766) 
48 29 36 60 3 52 (0.818210262829) 
25 58 36 40 29 62 (0.827596996245) 
25 48 29 40 60 62 (0.808197747184) 
58 29 40 52 66 9 (0.838861076345) 
25 58 48 36 29 66 (0.811326658323) 
58 48 34 60 7 52 (0.848560700876) 
66 29 40 52 5 7 (0.84167709637) 
58 48 56 52 60 62 (0.847622027534) 
58 36 52 62 66 29 (0.868585732165) 
25 48 29 52 60 7 (0.812891113892) 
58 56 29 40 34 3 (0.802565707134) 
58 48 29 34 5 52 (0.842302878598) 
58 3 40 36 60 62 (0.808197747184) 
25 58 56 29 52 7 (0.80944931164) 
56 52 60 62 5 66 (0.808197747184) 
58 36 52 62 7 29 (0.883917396746) 
25 58 48 40 52 7 (0.811952440551) 
66 34 60 5 7 52 (0.825719649562) 
58 3 40 29 62 52 (0.844806007509) 
25 58 48 29 34 60 (0.806633291615) 
58 36 40 34 60 62 (0.863579474343) 
58 48 40 34 62 5 (0.808510638298) 
48 29 40 34 62 36 (0.841051314143) 
66 58 40 34 7 52 (0.859198998748) 
48 29 36 5 7 52 (0.82478097622) 
48 56 29 40 36 7 (0.837922403004) 
58 56 52 60 3 7 (0.811013767209) 
48 29 40 52 60 7 (0.883917396746) 
58 56 52 62 5 66 (0.808197747184) 
58 56 29 34 5 66 (0.811952440551) 
36 40 34 3 52 29 (0.808197747184) 
25 58 56 36 52 60 (0.812891113892) 
48 36 34 60 52 29 (0.873904881101) 
25 29 40 52 60 66 (0.836357947434) 
58 36 40 62 5 7 (0.825093867334) 
25 56 29 40 52 62 (0.806946182728) 
25 58 48 40 60 62 (0.811952440551) 
56 36 40 52 62 7 (0.846370463079) 
56 29 34 5 66 52 (0.810700876095) 
25 58 48 40 34 52 (0.803817271589) 
58 48 36 52 3 29 (0.825093867334) 
58 56 29 36 60 5 (0.830100125156) 
58 34 62 5 7 52 (0.833229036295) 
48 56 29 40 52 7 (0.844493116395) 
48 56 36 52 60 5 (0.801627033792) 
25 66 58 40 52 7 (0.802565707134) 
66 58 56 40 62 7 (0.827284105131) 
58 62 36 29 3 7 (0.800062578223) 
58 56 36 40 52 60 (0.890801001252) 
48 36 40 52 9 29 (0.821964956195) 
3 40 36 60 62 52 (0.805381727159) 
58 56 29 34 62 66 (0.826032540676) 
58 48 36 60 62 5 (0.821026282854) 
58 56 29 52 7 34 (0.870463078849) 
66 29 40 34 7 52 (0.858886107635) 
58 48 56 29 60 5 (0.80944931164) 
25 58 48 29 40 66 (0.809762202753) 
58 48 29 62 5 66 (0.805068836045) 
58 56 29 34 62 36 (0.84167709637) 
66 58 29 40 5 7 (0.844806007509) 
58 48 29 40 52 62 (0.887359198999) 
25 48 29 36 66 52 (0.808510638298) 
58 3 40 29 62 66 (0.806007509387) 
58 56 36 34 66 29 (0.822277847309) 
25 29 40 36 62 52 (0.824468085106) 
48 29 52 62 5 66 (0.801627033792) 
66 29 34 60 62 7 (0.830725907384) 
29 40 34 62 5 52 (0.86170212766) 
58 56 36 34 62 5 (0.800688360451) 
29 40 34 5 9 52 (0.812265331665) 
58 29 52 60 5 7 (0.875782227785) 
62 29 40 52 3 7 (0.821652065081) 
58 48 40 52 5 66 (0.829787234043) 
48 36 40 52 66 29 (0.877346683354) 
48 36 40 52 60 7 (0.877972465582) 
56 29 40 34 62 5 (0.82634543179) 
56 29 36 60 7 52 (0.865143929912) 
58 48 56 60 62 66 (0.815707133917) 
48 56 29 40 34 7 (0.80788485607) 
58 56 40 52 7 9 (0.82071339174) 
58 56 36 34 60 5 (0.811326658323) 
58 56 40 52 62 5 (0.846370463079) 
58 56 29 40 34 5 (0.848560700876) 
58 56 29 60 62 9 (0.817271589487) 
58 29 40 62 5 7 (0.85450563204) 
58 29 34 60 7 9 (0.815394242804) 
58 48 56 40 52 7 (0.846370463079) 
29 36 62 5 66 52 (0.817584480601) 
58 29 40 60 3 66 (0.838235294118) 
58 29 52 62 7 9 (0.82071339174) 
56 29 36 60 5 52 (0.828848560701) 
25 29 40 52 62 66 (0.803191489362) 
48 40 34 5 66 52 (0.806633291615) 
58 56 29 52 62 66 (0.857947434293) 
25 29 40 36 60 7 (0.81914893617) 
66 58 36 34 60 7 (0.838235294118) 
58 29 7 60 62 66 (0.867647058824) 
48 29 40 60 5 7 (0.822277847309) 
58 56 36 60 62 66 (0.831664580726) 
25 58 56 29 40 62 (0.808197747184) 
58 36 40 34 7 52 (0.876095118899) 
58 48 56 36 52 66 (0.834167709637) 
66 48 29 40 62 7 (0.816645807259) 
58 56 29 40 60 62 (0.891739674593) 
66 58 36 40 29 7 (0.869837296621) 
66 58 48 56 36 7 (0.805381727159) 
58 29 34 60 5 7 (0.855757196496) 
48 36 29 60 5 66 (0.83041301627) 
58 40 34 62 7 52 (0.870463078849) 
66 29 40 36 62 7 (0.832603254068) 
58 40 34 5 9 52 (0.812578222778) 
48 40 34 62 5 52 (0.805694618273) 
58 56 29 7 62 66 (0.83041301627) 
25 48 29 34 60 52 (0.804443053817) 
56 3 29 60 62 52 (0.810387984981) 
58 56 29 40 52 5 (0.866708385482) 
66 48 36 52 62 7 (0.811013767209) 
48 56 29 60 62 66 (0.813204005006) 
58 29 40 52 60 64 (0.803817271589) 
56 29 52 60 5 7 (0.831038798498) 
58 48 29 40 34 66 (0.848560700876) 
58 56 36 40 60 5 (0.825719649562) 
56 29 34 60 36 5 (0.810387984981) 
25 36 34 60 52 29 (0.815394242804) 
58 36 40 29 7 9 (0.824468085106) 
48 56 29 40 52 34 (0.835106382979) 
29 34 60 62 7 52 (0.859824780976) 
58 56 29 40 52 7 (0.901439299124) 
36 40 52 60 5 66 (0.846057571965) 
58 36 29 62 5 7 (0.828222778473) 
48 56 36 40 34 7 (0.800375469337) 
56 29 40 52 5 66 (0.82478097622) 
58 36 29 60 3 66 (0.816645807259) 
66 58 48 29 34 7 (0.821652065081) 
58 3 40 34 62 52 (0.807571964956) 
58 56 40 34 5 66 (0.807571964956) 
58 48 52 60 3 7 (0.803191489362) 
58 48 56 36 40 62 (0.844806007509) 
58 29 40 34 60 5 (0.88266583229) 
66 58 36 60 62 7 (0.838548185232) 
58 29 40 60 3 7 (0.846683354193) 
40 52 60 62 7 9 (0.805381727159) 
58 48 36 60 5 66 (0.831351689612) 
58 48 34 60 5 7 (0.805381727159) 
58 36 52 60 62 7 (0.872340425532) 
56 29 40 60 62 7 (0.862327909887) 
40 34 60 3 7 52 (0.803817271589) 
58 62 36 29 60 3 (0.812891113892) 
7 56 36 60 62 66 (0.801314142678) 
58 48 56 34 60 7 (0.807571964956) 
58 56 29 40 52 36 (0.900500625782) 
66 40 52 60 5 7 (0.842302878598) 
25 58 48 36 29 60 (0.844493116395) 
58 56 34 60 5 52 (0.840112640801) 
66 36 52 60 5 7 (0.818210262829) 
58 29 34 7 9 52 (0.824468085106) 
48 29 40 52 60 3 (0.818523153942) 
66 58 34 62 7 52 (0.828535669587) 
48 29 34 60 36 66 (0.847309136421) 
58 29 60 62 7 9 (0.811639549437) 
48 34 60 62 7 52 (0.80944931164) 
58 48 36 52 60 3 (0.818210262829) 
25 66 29 40 60 7 (0.804755944931) 
58 29 34 66 9 52 (0.813204005006) 
56 36 40 34 60 62 (0.825406758448) 
7 56 29 60 5 66 (0.804443053817) 
48 36 40 52 60 9 (0.818523153942) 
36 34 60 62 7 52 (0.830100125156) 
25 29 52 60 62 7 (0.806633291615) 
58 29 34 60 3 52 (0.833854818523) 
66 48 40 34 7 52 (0.813204005006) 
58 48 36 52 7 29 (0.891113892365) 
66 48 56 40 60 7 (0.806633291615) 
66 48 52 60 5 7 (0.80225281602) 
25 58 48 29 52 62 (0.81508135169) 
58 29 40 34 9 52 (0.851689612015) 
58 48 36 52 60 9 (0.825093867334) 
29 40 52 60 5 9 (0.818836045056) 
25 58 36 40 34 60 (0.811952440551) 
58 29 34 5 7 52 (0.867021276596) 
58 40 34 60 62 7 (0.859511889862) 
58 3 34 62 52 29 (0.811326658323) 
58 40 34 60 5 9 (0.803504380476) 
58 56 34 60 9 52 (0.811639549437) 
58 56 34 60 62 52 (0.857947434293) 
25 56 40 52 60 62 (0.80225281602) 
48 29 40 34 62 5 (0.807259073842) 
66 58 56 34 60 7 (0.82478097622) 
29 40 52 60 62 7 (0.895807259074) 
58 56 36 29 60 66 (0.857321652065) 
56 29 36 60 5 7 (0.80225281602) 
58 48 40 60 62 66 (0.853879849812) 
56 29 52 62 5 66 (0.806946182728) 
58 48 40 34 66 52 (0.846996245307) 
66 58 40 60 5 7 (0.845431789737) 
66 29 34 5 7 52 (0.825093867334) 
25 58 34 60 62 52 (0.801939924906) 
29 40 52 60 62 66 (0.894242803504) 
58 48 36 29 60 62 (0.879849812265) 
56 36 40 34 60 5 (0.806007509387) 
40 34 60 62 5 66 (0.82478097622) 
56 29 40 60 62 5 (0.83197747184) 
58 48 56 29 60 66 (0.841364205257) 
58 36 40 52 7 9 (0.821964956195) 
58 36 29 60 5 7 (0.84887359199) 
56 40 52 60 5 7 (0.826032540676) 
36 40 34 5 7 52 (0.831664580726) 
25 58 29 34 60 7 (0.804755944931) 
56 29 40 60 5 66 (0.82634543179) 
58 56 29 40 34 62 (0.868272841051) 
66 29 40 60 62 7 (0.862953692115) 
58 48 36 40 52 60 (0.914580725907) 
48 29 52 60 62 66 (0.852628285357) 
58 36 40 34 5 7 (0.834167709637) 
56 29 40 34 60 66 (0.846370463079) 
36 34 60 5 52 29 (0.855444305382) 
48 29 36 60 62 52 (0.876408010013) 
58 36 52 60 9 29 (0.852002503129) 
56 29 40 34 60 62 (0.85450563204) 
29 40 36 60 62 52 (0.900500625782) 
58 42 36 40 52 60 (0.806007509387) 
29 40 52 60 66 9 (0.839173967459) 
48 29 40 52 62 5 (0.827596996245) 
58 36 34 7 52 29 (0.88266583229) 
58 48 36 34 5 7 (0.805068836045) 
56 29 40 34 62 66 (0.822277847309) 
58 34 60 66 9 52 (0.813829787234) 
66 56 34 60 7 52 (0.823529411765) 
66 56 52 60 62 7 (0.830100125156) 
58 48 56 36 29 60 (0.867021276596) 
25 58 56 40 60 62 (0.803504380476) 
58 56 40 52 62 66 (0.85607008761) 
48 40 34 60 66 52 (0.847309136421) 
56 36 40 52 60 5 (0.824468085106) 
36 40 52 62 5 66 (0.814768460576) 
48 29 40 34 66 52 (0.846057571965) 
48 36 40 34 62 7 (0.80788485607) 
58 29 7 62 5 66 (0.817897371715) 
58 56 3 29 60 62 (0.811639549437) 
66 58 34 60 62 7 (0.831351689612) 
25 58 36 40 60 7 (0.82071339174) 
48 56 36 52 62 7 (0.815707133917) 
48 29 40 52 5 66 (0.828848560701) 
58 56 52 60 62 7 (0.86733416771) 
58 56 40 60 5 66 (0.827284105131) 
48 29 34 60 62 66 (0.817897371715) 
58 52 60 62 66 9 (0.810075093867) 
29 34 60 5 7 52 (0.853254067584) 
58 36 40 52 3 7 (0.825093867334) 
36 52 60 62 5 7 (0.811952440551) 
58 48 40 34 60 52 (0.876095118899) 
58 42 40 52 60 66 (0.810075093867) 
66 48 56 36 52 7 (0.804130162703) 
48 36 34 7 52 29 (0.847934918648) 
58 36 40 29 62 9 (0.823842302879) 
58 36 40 34 5 52 (0.864518147685) 
66 48 34 60 7 52 (0.819774718398) 
48 36 40 34 60 62 (0.834793491865) 
66 48 40 60 62 7 (0.817897371715) 
25 58 48 40 60 7 (0.809762202753) 
66 58 29 52 3 7 (0.820087609512) 
48 56 36 40 60 7 (0.832603254068) 
48 56 40 34 60 66 (0.801314142678) 
25 58 29 40 62 7 (0.81351689612) 
58 29 34 5 66 52 (0.857008760951) 
48 29 40 34 62 52 (0.846370463079) 
48 56 40 52 62 66 (0.809762202753) 
66 58 48 29 60 7 (0.861389236546) 
56 36 52 60 62 66 (0.830100125156) 
58 48 56 29 60 7 (0.845744680851) 
58 56 36 40 34 62 (0.839173967459) 
58 48 56 36 40 5 (0.805068836045) 
66 36 34 60 7 52 (0.835732165207) 
25 48 36 40 52 66 (0.803504380476) 
58 56 40 34 62 66 (0.823529411765) 
58 56 29 40 52 66 (0.878911138924) 
48 56 34 60 7 52 (0.806320400501) 
48 40 34 60 5 7 (0.800062578223) 
3 36 60 62 52 29 (0.810075093867) 
58 40 52 60 3 66 (0.835419274093) 
29 40 34 60 7 52 (0.892365456821) 
58 3 40 60 62 7 (0.814142678348) 
48 36 40 52 62 5 (0.821652065081) 
66 58 52 60 62 7 (0.865456821026) 
56 29 36 62 5 52 (0.817584480601) 
58 48 29 34 5 7 (0.812578222778) 
58 56 34 60 66 52 (0.852315394243) 
48 29 40 34 5 66 (0.808197747184) 
48 56 29 34 66 52 (0.805068836045) 
66 58 29 36 62 7 (0.837296620776) 
58 56 36 34 62 7 (0.81351689612) 
48 56 36 40 52 62 (0.84324155194) 
25 58 48 36 60 62 (0.810700876095) 
56 40 34 5 66 52 (0.806320400501) 
56 29 36 62 7 52 (0.848560700876) 
58 48 29 40 52 3 (0.825093867334) 
58 34 60 5 7 52 (0.853566958698) 
40 34 62 5 7 52 (0.829787234043) 
58 48 36 29 60 66 (0.887984981227) 
25 29 34 60 7 52 (0.802565707134) 
58 40 34 62 9 52 (0.819461827284) 
66 48 36 40 52 7 (0.843867334168) 
56 29 40 34 66 52 (0.844806007509) 
58 42 29 40 52 7 (0.805694618273) 
25 58 36 40 29 5 (0.800062578223) 
58 56 29 40 5 7 (0.840112640801) 
48 36 40 34 7 52 (0.841364205257) 
66 58 29 34 7 52 (0.865143929912) 
58 48 56 29 40 52 (0.873591989987) 
66 48 36 29 62 7 (0.813204005006) 
58 29 40 52 62 7 (0.909574468085) 
3 40 34 62 52 29 (0.807571964956) 
29 40 36 60 5 66 (0.848247809762) 
48 40 34 60 7 52 (0.841989987484) 
56 29 40 52 3 7 (0.813829787234) 
58 36 40 34 62 29 (0.876095118899) 
58 48 29 40 52 5 (0.859824780976) 
25 58 56 40 52 7 (0.803504380476) 
58 48 56 36 29 7 (0.845431789737) 
58 56 36 40 52 66 (0.851063829787) 
36 40 52 60 5 7 (0.840425531915) 
58 56 3 29 62 52 (0.82071339174) 
58 56 36 40 62 7 (0.847934918648) 
66 58 48 56 40 7 (0.806320400501) 
58 48 40 34 62 66 (0.815394242804) 
48 56 36 60 62 7 (0.809762202753) 
58 48 40 52 60 66 (0.887672090113) 
66 58 52 60 3 7 (0.820087609512) 
25 58 36 34 52 29 (0.823842302879) 
